,trip_id,scheduled_departure,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
1723,T01723,2023-01-19 03:45:00,Train,Station_33,Station_15,9,Snow,24.799999999999997,28.0,9.0,9.1,No Event,0
1724,T01724,2023-01-19 04:00:00,Train,Station_12,Station_3,-4,Cloudy,8.5,84.0,44.0,4.906882601796523,No Event,0
1725,T01725,2023-01-19 04:15:00,Train,Station_8,Station_5,-1,Clear,31.2,,32.0,0.8097219466852696,No Event,0
1726,T01726,2023-01-19 04:30:00,Metro,Station_24,Station_23,5,Storm,2.7,93.0,60.0,17.4,No Event,0
1727,T01727,2023-01-19 04:45:00,Bus,Station_16,Station_37,12,Fog,25.1,51.0,53.0,-0.41691926683632063,Protest,0
1728,T01728,2023-01-19 05:00:00,Train,Station_50,Station_9,-8,Clear,3.8,54.0,11.0,2.313275222366965,No Event,0
1729,T01729,2023-01-19 05:15:00,Train,Station_4,Station_15,0,Cloudy,12.9,88.0,,1.235197988472596,Concert,0
1730,T01730,2023-01-19 05:30:00,Train,Station_38,Station_3,-11,Clear,28.0,86.0,48.0,2.1264137522470694,No Event,0
1731,T01731,2023-01-19 05:45:00,Tram,Station_44,Station_29,15,Cloudy,24.7,83.0,23.0,2.1352057964857063,No Event,0
1732,T01732,2023-01-19 06:00:00,Tram,Station_27,Station_6,8,Snow,15.8,69.0,13.0,28.2,No Event,0
1733,T01733,2023-01-19 06:15:00,Metro,Station_9,Station_17,7,Storm,19.9,81.0,27.0,20.6,No Event,0
1734,T01734,2023-01-19 06:30:00,Bus,Station_47,Station_26,8,Clear,3.5,45.0,50.0,-2.6404549509483357,Concert,0
1735,T01735,2023-01-19 06:45:00,Metro,Station_16,Station_21,3,Storm,10.3,45.0,28.0,27.5,No Event,0
1736,T01736,2023-01-19 07:00:00,Bus,Station_12,Station_8,14,Clear,14.4,84.0,46.0,3.615969449490816,Sports,0
1737,T01737,2023-01-19 07:15:00,Tram,Station_31,Station_21,1,Cloudy,27.6,90.0,31.0,3.5045008239622035,No Event,0
1738,T01738,2023-01-19 07:30:00,Tram,Station_24,Station_11,13,Cloudy,1.9000000000000004,69.0,44.0,1.1767650701880488,Parade,0
1739,T01739,2023-01-19 07:45:00,Tram,Station_14,Station_38,6,Clear,32.3,50.0,48.0,2.366790073232065,Protest,0
1740,T01740,2023-01-19 08:00:00,Metro,Station_45,Station_8,28,Snow,1.0,90.0,32.0,30.4,No Event,1
1741,T01741,2023-01-19 08:15:00,Train,Station_25,Station_42,5,Cloudy,17.8,,59.0,-0.8015314829522122,No Event,1
1742,T01742,2023-01-19 08:30:00,Train,Station_34,Station_24,5,Rain,-0.20000000000000018,39.0,45.0,19.5,No Event,1
1743,T01743,2023-01-19 08:45:00,Tram,Station_3,Station_35,30,Rain,6.4,86.0,3.0,33.7,Sports,1
1744,T01744,2023-01-19 09:00:00,Train,Station_24,Station_14,4,Storm,16.4,33.0,80.0,21.7,No Event,0
1745,T01745,2023-01-19 09:15:00,Train,Station_42,Station_14,19,Rain,10.5,72.0,29.0,20.2,Sports,0
1746,T01746,2023-01-19 09:30:00,Metro,Station_9,Station_10,-1,Rain,28.200000000000003,92.0,40.0,22.3,No Event,0
1747,T01747,2023-01-19 09:45:00,Bus,Station_26,Station_12,24,Snow,12.5,66.0,16.0,13.6,No Event,0
1748,T01748,2023-01-19 10:00:00,Tram,Station_20,Station_38,12,Snow,6.600000000000001,91.0,2.0,22.6,No Event,0
1749,T01749,2023-01-19 10:15:00,Tram,Station_40,Station_44,19,Fog,,80.0,12.0,-3.904603358584054,No Event,0
1750,T01750,2023-01-19 10:30:00,Metro,Station_10,Station_46,27,Fog,21.6,85.0,43.0,1.6169477586398742,Concert,0
1751,T01751,2023-01-19 10:45:00,Metro,Station_19,Station_34,17,Snow,10.899999999999999,69.0,47.0,19.8,No Event,0
1752,T01752,2023-01-19 11:00:00,Train,Station_3,Station_41,13,Fog,4.9,53.0,35.0,2.7522831149076916,Festival,0
1753,T01753,2023-01-19 11:15:00,Tram,Station_24,Station_10,3,Snow,-0.1999999999999993,59.0,17.0,13.6,Sports,0
1754,T01754,2023-01-19 11:30:00,Bus,Station_5,Station_17,3,Fog,22.3,88.0,22.0,0.572706077861957,No Event,0
1755,T01755,2023-01-19 11:45:00,Metro,Station_3,Station_17,16,Cloudy,26.7,31.0,34.0,-2.018140633523588,No Event,0
1756,T01756,2023-01-19 12:00:00,Bus,Station_27,Station_3,25,Snow,-3.4000000000000004,27.0,48.0,22.0,No Event,0
1757,T01757,2023-01-19 12:15:00,Bus,Station_16,Station_31,3,Storm,-2.4,39.0,59.0,37.2,Sports,0
1758,T01758,2023-01-19 12:30:00,Tram,Station_49,Station_1,8,Storm,8.7,52.0,75.0,24.2,No Event,0
1759,T01759,2023-01-19 12:45:00,Tram,Station_15,Station_12,17,Snow,-13.3,40.0,53.0,16.8,No Event,0
1760,T01760,2023-01-19 13:00:00,Metro,Station_35,Station_39,10,Rain,18.6,46.0,35.0,18.1,No Event,0
1761,T01761,2023-01-19 13:15:00,Tram,Station_12,Station_4,-8,Storm,18.1,43.0,40.0,47.8,No Event,0
1762,T01762,2023-01-19 13:30:00,Tram,Station_41,Station_42,10,Rain,4.199999999999999,45.0,38.0,23.0,Parade,0
1763,T01763,2023-01-19 13:45:00,Tram,Station_44,Station_13,35,Storm,25.7,61.0,53.0,27.6,Festival,0
1764,T01764,2023-01-19 14:00:00,Bus,Station_26,Station_34,11,Clear,15.1,52.0,11.0,-2.327307203513772,No Event,0
1765,T01765,2023-01-19 14:15:00,Metro,Station_47,Station_42,21,Clear,20.8,,4.0,4.084549496512826,Sports,0
1766,T01766,2023-01-19 14:30:00,Train,Station_34,Station_21,21,Snow,-7.6,40.0,47.0,22.2,Festival,0
1767,T01767,2023-01-19 14:45:00,Bus,Station_23,Station_22,-8,Storm,4.699999999999999,63.0,64.0,19.3,No Event,0
1768,T01768,2023-01-19 15:00:00,Tram,Station_31,Station_4,-8,Cloudy,24.5,62.0,54.0,1.5944401573442748,Sports,0
1769,T01769,2023-01-19 15:15:00,Bus,Station_50,Station_18,24,Rain,-1.5,97.0,26.0,14.6,No Event,0
1770,T01770,2023-01-19 15:30:00,Tram,Station_20,Station_5,-3,Storm,7.6,72.0,91.0,13.2,Concert,0
1771,T01771,2023-01-19 15:45:00,Tram,Station_12,Station_19,3,Snow,-2.3,87.0,39.0,27.3,Concert,0
1772,T01772,2023-01-19 16:00:00,Bus,Station_23,Station_2,36,Rain,-4.0,47.0,12.0,19.6,Parade,0
1773,T01773,2023-01-19 16:15:00,Metro,Station_4,Station_12,9,Fog,6.6,97.0,25.0,4.30359046874643,No Event,0
1774,T01774,2023-01-19 16:30:00,Tram,Station_23,Station_17,13,Snow,,86.0,13.0,12.5,Sports,0
1775,T01775,2023-01-19 16:45:00,Metro,Station_48,Station_10,23,Storm,25.9,49.0,57.0,21.8,No Event,0
1776,T01776,2023-01-19 17:00:00,Train,Station_48,Station_34,-13,Cloudy,20.6,40.0,10.0,2.073374859786882,No Event,0
1777,T01777,2023-01-19 17:15:00,Tram,Station_1,Station_6,9,Fog,,75.0,37.0,3.9371250979092545,Parade,0
1778,T01778,2023-01-19 17:30:00,Metro,Station_25,Station_8,11,Snow,15.5,89.0,15.0,24.6,Sports,0
1779,T01779,2023-01-19 17:45:00,Metro,Station_2,Station_11,9,Storm,,57.0,79.0,29.5,No Event,0
1780,T01780,2023-01-19 18:00:00,Train,Station_30,Station_12,4,Clear,16.1,77.0,56.0,1.0586504434350026,Concert,1
1781,T01781,2023-01-19 18:15:00,Metro,Station_3,Station_9,18,Storm,-1.0,64.0,39.0,21.5,No Event,1
1782,T01782,2023-01-19 18:30:00,Metro,Station_21,Station_2,-3,Clear,-0.4,37.0,,0.8469746469014308,No Event,1
1783,T01783,2023-01-19 18:45:00,Train,Station_25,Station_8,3,Clear,30.4,51.0,46.0,,Sports,1
1784,T01784,2023-01-19 19:00:00,Tram,Station_20,Station_11,20,Snow,-10.0,49.0,15.0,19.7,No Event,0
1785,T01785,2023-01-19 19:15:00,Metro,Station_49,Station_36,-4,Storm,18.9,95.0,38.0,23.9,No Event,0
1786,T01786,2023-01-19 19:30:00,Metro,Station_22,Station_10,11,Storm,6.5,93.0,43.0,18.0,Concert,0
1787,T01787,2023-01-19 19:45:00,Metro,Station_21,Station_21,10,Clear,-4.4,94.0,17.0,0.11284275701826596,No Event,0
1788,T01788,2023-01-19 20:00:00,Bus,Station_33,Station_20,4,Rain,20.3,43.0,28.0,19.0,No Event,0
1789,T01789,2023-01-19 20:15:00,Train,Station_38,Station_48,12,Fog,18.9,54.0,17.0,-0.7897416134179873,No Event,0
1790,T01790,2023-01-19 20:30:00,Bus,Station_15,Station_8,16,Cloudy,5.800000000000001,32.0,,9.430177152680459,Festival,0
1791,T01791,2023-01-19 20:45:00,Train,Station_46,Station_36,7,Storm,1.2999999999999998,34.0,32.0,41.8,Festival,0
1792,T01792,2023-01-19 21:00:00,Tram,Station_15,Station_29,-4,Fog,-2.1,94.0,53.0,4.7826539337842755,No Event,0
1793,T01793,2023-01-19 21:15:00,Tram,Station_46,Station_42,-3,Fog,32.7,83.0,1.0,1.1594924663945765,No Event,0
1794,T01794,2023-01-19 21:30:00,Metro,Station_25,Station_12,-4,Rain,9.8,48.0,2.0,11.6,Concert,0
1795,T01795,2023-01-19 21:45:00,Train,Station_21,Station_14,14,Fog,-1.6,83.0,28.0,-1.2090231845491695,Sports,0
1796,T01796,2023-01-19 22:00:00,Tram,Station_24,Station_48,0,Storm,21.7,39.0,85.0,24.6,No Event,0
1797,T01797,2023-01-19 22:15:00,Train,Station_5,Station_50,-2,Snow,-2.8,41.0,7.0,,No Event,0
1798,T01798,2023-01-19 22:30:00,Tram,Station_6,Station_21,12,Snow,-7.9,71.0,10.0,16.2,Parade,0
1799,T01799,2023-01-19 22:45:00,Bus,Station_49,Station_22,-9,Fog,6.2,58.0,11.0,,No Event,0
1800,T01800,2023-01-19 23:00:00,Tram,Station_43,Station_21,0,Storm,11.600000000000001,44.0,59.0,17.8,No Event,0
1801,T01801,2023-01-19 23:15:00,Bus,Station_48,Station_44,33,Storm,-7.0,77.0,25.0,23.7,Concert,0
1802,T01802,2023-01-19 23:30:00,Tram,Station_44,Station_50,-2,Clear,14.3,40.0,8.0,1.9779838126388694,No Event,0
1803,T01803,2023-01-19 23:45:00,Metro,Station_47,Station_30,2,Rain,24.8,63.0,23.0,14.9,No Event,0
1804,T01804,2023-01-20 00:00:00,Bus,Station_23,Station_39,0,Cloudy,-0.5,65.0,48.0,3.7858579392237552,Festival,0
1805,T01805,2023-01-20 00:15:00,Tram,Station_4,Station_20,4,Clear,8.2,59.0,55.0,1.6643045943510204,No Event,0
1806,T01806,2023-01-20 00:30:00,Metro,Station_27,Station_24,6,Cloudy,6.800000000000001,48.0,15.0,5.499097848082945,No Event,0
1807,T01807,2023-01-20 00:45:00,Bus,Station_18,Station_23,8,Storm,13.399999999999999,97.0,44.0,22.5,No Event,0
1808,T01808,2023-01-20 01:00:00,Metro,Station_21,Station_7,25,Snow,19.8,94.0,46.0,15.8,Festival,0
1809,T01809,2023-01-20 01:15:00,Train,Station_28,Station_9,9,Clear,10.8,,51.0,-0.9257641107693859,Sports,0
1810,T01810,2023-01-20 01:30:00,Train,Station_35,Station_1,5,Fog,-2.2,51.0,57.0,0.8810758033617998,No Event,0
1811,T01811,2023-01-20 01:45:00,Bus,Station_22,Station_26,29,Fog,8.9,65.0,21.0,0.28877031048315294,Concert,0
1812,T01812,2023-01-20 02:00:00,Tram,Station_40,Station_38,14,Cloudy,-1.4,52.0,6.0,3.4034302664583853,No Event,0
1813,T01813,2023-01-20 02:15:00,Bus,Station_23,Station_38,6,Storm,15.100000000000001,92.0,32.0,14.1,No Event,0
1814,T01814,2023-01-20 02:30:00,Metro,Station_3,Station_44,5,Snow,-13.8,49.0,28.0,18.8,Concert,0
1815,T01815,2023-01-20 02:45:00,Tram,Station_40,Station_22,17,Cloudy,4.7,89.0,35.0,,No Event,0
1816,T01816,2023-01-20 03:00:00,Train,Station_50,Station_44,3,Snow,5.800000000000001,31.0,23.0,12.1,Parade,0
1817,T01817,2023-01-20 03:15:00,Tram,Station_10,Station_10,-5,Rain,2.0999999999999996,83.0,55.0,31.2,Concert,0
1818,T01818,2023-01-20 03:30:00,Train,Station_25,Station_6,8,Snow,5.0,63.0,45.0,,No Event,0
1819,T01819,2023-01-20 03:45:00,Tram,Station_49,Station_17,11,Fog,-0.4,91.0,13.0,-0.8028956721510543,Concert,0
1820,T01820,2023-01-20 04:00:00,Tram,Station_8,Station_50,14,Clear,32.7,54.0,13.0,1.302452791986293,No Event,0
1821,T01821,2023-01-20 04:15:00,Tram,Station_11,Station_38,6,Clear,6.6,41.0,24.0,2.842845612989981,Concert,0
1822,T01822,2023-01-20 04:30:00,Metro,Station_5,Station_24,3,Clear,31.9,51.0,45.0,2.6654528645755615,No Event,0
1823,T01823,2023-01-20 04:45:00,Metro,Station_45,Station_10,12,Snow,-5.0,34.0,21.0,14.8,No Event,0
1824,T01824,2023-01-20 05:00:00,Bus,Station_37,Station_8,-18,Fog,26.3,58.0,51.0,-0.5476266117594104,Sports,0
1825,T01825,2023-01-20 05:15:00,Bus,Station_45,Station_21,31,Snow,-7.2,69.0,49.0,24.7,Protest,0
1826,T01826,2023-01-20 05:30:00,Train,Station_38,Station_6,19,Storm,12.8,56.0,74.0,24.1,No Event,0
1827,T01827,2023-01-20 05:45:00,Metro,Station_29,Station_21,0,Fog,7.9,84.0,22.0,4.0200797215052155,No Event,0
1828,T01828,2023-01-20 06:00:00,Train,Station_5,Station_39,14,Fog,15.4,34.0,31.0,-0.5019454533757046,No Event,0
1829,T01829,2023-01-20 06:15:00,Bus,Station_9,Station_24,27,Snow,11.0,75.0,25.0,21.4,No Event,0
1830,T01830,2023-01-20 06:30:00,Train,Station_48,Station_33,19,Snow,8.600000000000001,38.0,50.0,15.0,No Event,0
1831,T01831,2023-01-20 06:45:00,Bus,Station_2,Station_18,-4,Clear,18.1,71.0,,-0.6150949234836363,Sports,0
1832,T01832,2023-01-20 07:00:00,Metro,Station_1,Station_28,17,Fog,-2.4,44.0,,5.43785092920637,No Event,0
1833,T01833,2023-01-20 07:15:00,Tram,Station_40,Station_32,-7,Clear,5.0,47.0,11.0,0.22538283806136694,Festival,0
1834,T01834,2023-01-20 07:30:00,Metro,Station_30,Station_12,3,Storm,7.899999999999999,79.0,40.0,37.0,No Event,0
1835,T01835,2023-01-20 07:45:00,Train,Station_11,Station_48,25,Rain,-8.3,31.0,18.0,31.0,Festival,0
1836,T01836,2023-01-20 08:00:00,Train,Station_28,Station_42,17,Clear,5.0,42.0,51.0,4.0220027242499485,No Event,1
1837,T01837,2023-01-20 08:15:00,Metro,Station_44,Station_27,30,Snow,-6.8,91.0,33.0,25.5,Protest,1
1838,T01838,2023-01-20 08:30:00,Metro,Station_12,Station_10,9,Cloudy,3.0,76.0,31.0,5.108484380182926,No Event,1
1839,T01839,2023-01-20 08:45:00,Bus,Station_39,Station_46,14,Rain,11.399999999999999,79.0,28.0,14.1,Sports,1
1840,T01840,2023-01-20 09:00:00,Train,Station_26,Station_42,11,Storm,17.3,41.0,52.0,7.5,No Event,0
1841,T01841,2023-01-20 09:15:00,Train,Station_13,Station_32,-3,Snow,19.4,36.0,34.0,21.9,No Event,0
1842,T01842,2023-01-20 09:30:00,Metro,Station_8,Station_42,-10,Rain,5.4,,41.0,17.6,No Event,0
1843,T01843,2023-01-20 09:45:00,Tram,Station_28,Station_26,6,Snow,21.1,81.0,4.0,25.9,No Event,0
1844,T01844,2023-01-20 10:00:00,Train,Station_30,Station_25,5,Clear,21.1,74.0,11.0,-2.7803721171182985,Concert,0
1845,T01845,2023-01-20 10:15:00,Tram,Station_9,Station_11,24,Snow,21.5,94.0,6.0,23.5,No Event,0
1846,T01846,2023-01-20 10:30:00,Metro,Station_39,Station_23,13,Storm,24.3,72.0,68.0,24.8,Concert,0
1847,T01847,2023-01-20 10:45:00,Metro,Station_31,Station_34,-8,Cloudy,20.5,52.0,1.0,1.9537104660327187,No Event,0
1848,T01848,2023-01-20 11:00:00,Bus,Station_21,Station_40,9,Clear,9.2,74.0,24.0,1.736905377505867,No Event,0
1849,T01849,2023-01-20 11:15:00,Train,Station_47,Station_23,-5,Clear,4.6,52.0,9.0,3.046861113529107,Protest,0
1850,T01850,2023-01-20 11:30:00,Tram,Station_34,Station_29,14,Storm,-2.1,63.0,60.0,16.1,Sports,0
1851,T01851,2023-01-20 11:45:00,Bus,Station_31,Station_31,11,Storm,31.1,45.0,74.0,20.8,No Event,0
1852,T01852,2023-01-20 12:00:00,Train,Station_25,Station_7,15,Rain,29.299999999999997,92.0,5.0,27.1,Concert,0
1853,T01853,2023-01-20 12:15:00,Bus,Station_12,Station_40,-13,Cloudy,21.0,80.0,,-2.442756533230913,Protest,0
1854,T01854,2023-01-20 12:30:00,Metro,Station_1,Station_33,4,Snow,18.4,,34.0,,Festival,0
1855,T01855,2023-01-20 12:45:00,Train,Station_22,Station_21,12,Rain,27.8,67.0,9.0,18.6,No Event,0
1856,T01856,2023-01-20 13:00:00,Bus,Station_40,Station_2,43,Snow,5.5,80.0,8.0,10.6,Protest,0
1857,T01857,2023-01-20 13:15:00,Bus,Station_37,Station_18,2,Snow,8.2,91.0,19.0,30.7,No Event,0
1858,T01858,2023-01-20 13:30:00,Tram,Station_47,Station_47,27,Snow,0.8000000000000007,42.0,36.0,,Sports,0
1859,T01859,2023-01-20 13:45:00,Bus,Station_1,Station_33,23,Rain,6.699999999999999,68.0,34.0,25.9,No Event,0
1860,T01860,2023-01-20 14:00:00,Train,Station_1,Station_37,-5,Clear,-3.5,70.0,36.0,-2.3362176519109785,Concert,0
1861,T01861,2023-01-20 14:15:00,Train,Station_42,Station_34,16,Storm,9.4,77.0,65.0,22.0,Concert,0
1862,T01862,2023-01-20 14:30:00,Tram,Station_42,Station_20,21,Clear,21.9,57.0,7.0,1.827852396716767,No Event,0
1863,T01863,2023-01-20 14:45:00,Train,Station_21,Station_35,11,Cloudy,9.9,79.0,45.0,4.75008441326247,No Event,0
1864,T01864,2023-01-20 15:00:00,Metro,Station_15,Station_50,23,Rain,25.9,30.0,55.0,28.2,Sports,0
1865,T01865,2023-01-20 15:15:00,Train,Station_17,Station_18,8,Cloudy,5.300000000000001,79.0,53.0,3.5789975636039415,No Event,0
1866,T01866,2023-01-20 15:30:00,Train,Station_22,Station_46,22,Storm,-8.7,48.0,60.0,14.2,No Event,0
1867,T01867,2023-01-20 15:45:00,Bus,Station_38,Station_24,30,Storm,22.5,88.0,77.0,29.7,No Event,0
1868,T01868,2023-01-20 16:00:00,Bus,Station_35,Station_8,29,Fog,22.0,97.0,42.0,1.056441228328504,Concert,0
1869,T01869,2023-01-20 16:15:00,Train,Station_45,Station_30,17,Cloudy,,96.0,57.0,1.4262017718388509,Protest,0
1870,T01870,2023-01-20 16:30:00,Tram,Station_16,Station_44,17,Clear,16.5,70.0,15.0,,Sports,0
1871,T01871,2023-01-20 16:45:00,Bus,Station_8,Station_10,33,Cloudy,7.1,39.0,27.0,6.369726545245729,No Event,0
1872,T01872,2023-01-20 17:00:00,Tram,Station_47,Station_23,14,Rain,27.6,57.0,5.0,21.8,No Event,0
1873,T01873,2023-01-20 17:15:00,Train,Station_17,Station_49,17,Storm,13.3,63.0,58.0,23.2,No Event,0
1874,T01874,2023-01-20 17:30:00,Train,Station_17,Station_11,24,Storm,-5.7,68.0,51.0,35.7,Parade,0
1875,T01875,2023-01-20 17:45:00,Metro,Station_26,Station_2,-1,Cloudy,14.1,85.0,10.0,-1.5323918239485463,No Event,0
1876,T01876,2023-01-20 18:00:00,Bus,Station_13,Station_26,11,Cloudy,25.5,81.0,41.0,6.095325133465091,No Event,1
1877,T01877,2023-01-20 18:15:00,Train,Station_17,Station_36,25,Snow,8.899999999999999,27.0,22.0,15.7,Concert,1
1878,T01878,2023-01-20 18:30:00,Metro,Station_38,Station_33,15,Cloudy,25.7,52.0,29.0,6.923118233848851,Festival,1
1879,T01879,2023-01-20 18:45:00,Bus,Station_17,Station_47,38,Snow,-6.0,42.0,8.0,25.4,No Event,1
1880,T01880,2023-01-20 19:00:00,Train,Station_48,Station_13,30,Rain,28.5,55.0,27.0,28.0,No Event,0
1881,T01881,2023-01-20 19:15:00,Train,Station_14,Station_40,15,Rain,20.2,47.0,23.0,28.9,No Event,0
1882,T01882,2023-01-20 19:30:00,Bus,Station_45,Station_25,22,Clear,24.2,75.0,58.0,0.2694373259089211,Concert,0
1883,T01883,2023-01-20 19:45:00,Bus,Station_6,Station_4,2,Cloudy,5.9,99.0,27.0,5.364412755993139,No Event,0
1884,T01884,2023-01-20 20:00:00,Bus,Station_35,Station_42,25,Clear,30.5,60.0,23.0,2.827041977866199,Concert,0
1885,T01885,2023-01-20 20:15:00,Train,Station_46,Station_19,-6,Fog,20.5,38.0,14.0,-2.7327881839274744,No Event,0
1886,T01886,2023-01-20 20:30:00,Train,Station_14,Station_18,2,Rain,24.1,64.0,38.0,28.5,Protest,0
1887,T01887,2023-01-20 20:45:00,Metro,Station_47,Station_37,6,Storm,6.4,89.0,78.0,46.0,No Event,0
1888,T01888,2023-01-20 21:00:00,Tram,Station_8,Station_30,-5,Snow,-10.2,87.0,32.0,15.0,No Event,0
1889,T01889,2023-01-20 21:15:00,Bus,Station_15,Station_19,-13,Fog,8.3,81.0,46.0,3.057127968206232,Sports,0
1890,T01890,2023-01-20 21:30:00,Train,Station_27,Station_23,1,Storm,9.2,77.0,60.0,27.7,Sports,0
1891,T01891,2023-01-20 21:45:00,Train,Station_13,Station_16,16,Fog,16.3,90.0,,-0.29443958263158,Sports,0
1892,T01892,2023-01-20 22:00:00,Bus,Station_49,Station_1,-4,Clear,15.4,53.0,28.0,2.71974178185717,Sports,0
1893,T01893,2023-01-20 22:15:00,Tram,Station_31,Station_12,-11,Clear,16.8,87.0,33.0,2.478991547072695,No Event,0
1894,T01894,2023-01-20 22:30:00,Bus,Station_35,Station_24,24,Snow,17.7,89.0,41.0,17.7,No Event,0
1895,T01895,2023-01-20 22:45:00,Tram,Station_6,Station_34,3,Rain,-2.2,59.0,51.0,35.0,No Event,0
1896,T01896,2023-01-20 23:00:00,Train,Station_5,Station_8,21,Snow,-4.4,54.0,46.0,,Festival,0
1897,T01897,2023-01-20 23:15:00,Tram,Station_22,Station_18,-2,Storm,26.5,39.0,32.0,28.2,No Event,0
1898,T01898,2023-01-20 23:30:00,Metro,Station_49,Station_48,-4,Fog,17.4,68.0,50.0,5.684277259040834,No Event,0
1899,T01899,2023-01-20 23:45:00,Train,Station_23,Station_5,18,Snow,7.300000000000001,80.0,53.0,13.1,No Event,0
1900,T01900,2023-01-21 00:00:00,Metro,Station_25,Station_26,-1,Cloudy,11.1,57.0,59.0,0.47177692793678716,Festival,0
1901,T01901,2023-01-21 00:15:00,Bus,Station_34,Station_30,16,Cloudy,15.0,47.0,59.0,1.061795441242847,Protest,0
1902,T01902,2023-01-21 00:30:00,Bus,Station_26,Station_13,24,Rain,,70.0,44.0,16.9,Festival,0
1903,T01903,2023-01-21 00:45:00,Bus,Station_47,Station_19,20,Snow,6.899999999999999,90.0,29.0,16.6,No Event,0
1904,T01904,2023-01-21 01:00:00,Tram,Station_5,Station_29,1,Storm,27.9,75.0,75.0,22.6,Concert,0
1905,T01905,2023-01-21 01:15:00,Train,Station_26,Station_3,15,Cloudy,13.600000000000001,89.0,10.0,-2.9320709772079425,No Event,0
1906,T01906,2023-01-21 01:30:00,Bus,Station_20,Station_26,2,Rain,-7.2,38.0,53.0,20.8,No Event,0
1907,T01907,2023-01-21 01:45:00,Bus,Station_6,Station_40,26,Snow,14.899999999999999,69.0,33.0,12.4,No Event,0
1908,T01908,2023-01-21 02:00:00,Train,Station_6,Station_12,21,Rain,5.9,89.0,20.0,,No Event,0
1909,T01909,2023-01-21 02:15:00,Bus,Station_50,Station_2,27,Storm,-6.9,57.0,86.0,19.2,Concert,0
1910,T01910,2023-01-21 02:30:00,Metro,Station_18,Station_11,2,Cloudy,25.5,32.0,12.0,6.50273446923871,Festival,0
1911,T01911,2023-01-21 02:45:00,Train,Station_4,Station_44,13,Cloudy,-0.10000000000000009,80.0,53.0,2.6425477017643018,No Event,0
1912,T01912,2023-01-21 03:00:00,Train,Station_17,Station_28,7,Cloudy,27.8,37.0,24.0,5.437616083187722,Festival,0
1913,T01913,2023-01-21 03:15:00,Train,Station_14,Station_18,17,Clear,12.7,99.0,53.0,0.827347424915548,No Event,0
1914,T01914,2023-01-21 03:30:00,Metro,Station_14,Station_13,15,Cloudy,21.7,88.0,57.0,0.38619168492414735,No Event,0
1915,T01915,2023-01-21 03:45:00,Train,Station_13,Station_37,12,Fog,16.9,,20.0,-3.12486360697101,No Event,0
1916,T01916,2023-01-21 04:00:00,Metro,Station_7,Station_22,3,Clear,5.3,87.0,0.0,-0.6546508335871524,No Event,0
1917,T01917,2023-01-21 04:15:00,Train,Station_44,Station_12,-4,Snow,12.8,93.0,57.0,19.5,No Event,0
1918,T01918,2023-01-21 04:30:00,Tram,Station_15,Station_2,2,Clear,33.3,41.0,4.0,1.008543995506823,Concert,0
1919,T01919,2023-01-21 04:45:00,Bus,Station_19,Station_37,2,Clear,25.8,38.0,52.0,1.431337289566608,Sports,0
1920,T01920,2023-01-21 05:00:00,Tram,Station_43,Station_7,12,Clear,19.2,78.0,21.0,1.2295075606203083,Protest,0
1921,T01921,2023-01-21 05:15:00,Bus,Station_47,Station_26,4,Rain,30.6,46.0,6.0,11.6,No Event,0
1922,T01922,2023-01-21 05:30:00,Metro,Station_44,Station_26,6,Fog,5.6,83.0,12.0,10.35669021309472,Sports,0
1923,T01923,2023-01-21 05:45:00,Tram,Station_35,Station_24,10,Storm,-10.5,73.0,75.0,19.1,Concert,0
1924,T01924,2023-01-21 06:00:00,Train,Station_17,Station_12,6,Cloudy,-5.7,61.0,51.0,2.9972623564642054,Parade,0
1925,T01925,2023-01-21 06:15:00,Bus,Station_35,Station_16,9,Clear,23.4,64.0,22.0,0.7233446567232795,No Event,0
1926,T01926,2023-01-21 06:30:00,Bus,Station_19,Station_23,26,Storm,23.2,78.0,35.0,46.0,Parade,0
1927,T01927,2023-01-21 06:45:00,Tram,Station_20,Station_40,-10,Rain,15.399999999999999,83.0,5.0,24.3,Sports,0
1928,T01928,2023-01-21 07:00:00,Metro,Station_36,Station_9,25,Storm,24.2,45.0,,7.1,Sports,0
1929,T01929,2023-01-21 07:15:00,Tram,Station_35,Station_32,15,Clear,22.9,41.0,11.0,4.080821508223635,No Event,0
1930,T01930,2023-01-21 07:30:00,Metro,Station_32,Station_15,2,Snow,-0.1999999999999993,30.0,39.0,18.0,No Event,0
1931,T01931,2023-01-21 07:45:00,Metro,Station_48,Station_37,16,Fog,2.3,50.0,8.0,-1.1467735940825339,No Event,0
1932,T01932,2023-01-21 08:00:00,Bus,Station_44,Station_13,49,Storm,29.0,77.0,67.0,19.9,No Event,1
1933,T01933,2023-01-21 08:15:00,Tram,Station_40,Station_5,10,Clear,-0.9,37.0,27.0,0.7295175900703716,No Event,1
1934,T01934,2023-01-21 08:30:00,Tram,Station_24,Station_11,23,Clear,16.7,57.0,10.0,4.141762615319132,Parade,1
1935,T01935,2023-01-21 08:45:00,Metro,Station_17,Station_10,18,Cloudy,5.6,39.0,51.0,5.3231984033752,No Event,1
1936,T01936,2023-01-21 09:00:00,Tram,Station_7,Station_13,31,Snow,-4.1,75.0,31.0,28.0,No Event,0
